id,status,score,same_subject_score,topic,answer,matched_subject,matched_chapter,matched_section,matched_concept,same_subject_concept,cross_subject_match,missing_terms,question
PRE-06-069,IN_SCOPE,0.580,0.580,테크니컬 커뮤니케이션 / 보고서,Lessons Learned (교훈),테크니컬 커뮤니케이션과 프로젝트 관리,테크니컬 문서 작성,테크니컬 문서,프로젝트완료 보고서,프로젝트완료 보고서,,"기록한다, 보고서의, 성공률을, 지식으로, 체계적으로, 축적되어, 커뮤니케이션, 프로젝트에, 프로젝트의, 항목으로, 활용된다","테크니컬 문서 종류 중, 프로젝트 완료 후 조직의 다음 프로젝트에 활용할 수 있도록 성공·실패 경험을 정리한 핵심 항목의 영어 명칭은?"
PRE-06-070,IN_SCOPE,0.511,0.511,테크니컬 커뮤니케이션 / 프레젠테이션,리허설,테크니컬 커뮤니케이션과 프로젝트 관리,프레젠테이션,프레젠테이션 구상 및 준비절차,프레젠테이션 과정,프레젠테이션 과정,,"교정하는, 리허설은, 문제점을, 시뮬레이션하는, 연습하여, 커뮤니케이션, 환경에서","프레젠테이션 준비 7단계 중, 발표 전 실제 발표와 동일한 환경에서 연습하여 문제점을 사전에 발견·교정하는 단계는?"
PRE-06-071,IN_SCOPE,0.440,0.440,테크니컬 커뮤니케이션 / 문서작성,의견서 (제안서),테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문서의 개념과 종류,비즈니스 문서의 종류,비즈니스 문서의 종류,,"경영진을, 구분하여, 문서작성, 부르기도, 아이디어의, 의견서로, 제안서와, 활용되며","비즈니스 문서 유형 중, 제품이나 아이디어에 대한 가치를 평가하거나 새로운 방안을 제안하기 위해 작성하는 문서는?"
PRE-06-072,IN_SCOPE,0.375,0.375,테크니컬 커뮤니케이션 / 문서작성,기획서,테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문서의 개념과 종류,비즈니스 문서의 종류,비즈니스 문서의 종류,,"검토하는, 기획서는, 단계에서, 문서작성, 사업성과, 작성된다, 타당성을","비즈니스 문서 중, 사업 아이디어에 대한 사업성과 비즈니스 환경 등을 사업 추진 전에 정리하는 문서는?"
PRE-06-073,IN_SCOPE,0.335,0.335,테크니컬 커뮤니케이션 / 문서작성,객관성,테크니컬 커뮤니케이션과 프로젝트 관리,테크니컬 문서 작성,테크니컬 문서 개념과 종류,테크니컬 문서의 특징,테크니컬 문서의 특징,,"객관성은, 객관성이다, 근거하여, 기반하여, 데이터에, 데이터와, 문서작성, 불확실한, 사용해야, 서술하는, 의견이나, 커뮤니케이션, 특징이다","테크니컬 문서의 5대 특징 중, 과학적 데이터와 사실에 기반하여 주관적 의견 없이 내용을 서술하는 특징은?"
PRE-06-074,IN_SCOPE,0.222,0.222,테크니컬 커뮤니케이션 / 문서작성,간결성,테크니컬 커뮤니케이션과 프로젝트 관리,테크니컬 문서 작성,테크니컬 문서 개념과 종류,테크니컬 문서의 특징,테크니컬 문서의 특징,,"conciseness, 늘어지는, 문서에서, 문서작성, 배제하고, 서술한다, 전달한다, 절약하고, 제거하는, 직접적으로, 커뮤니케이션, 특징이다","테크니컬 문서의 5대 특징 중, 불필요한 내용을 배제하고 핵심만 담아 독자가 빠르게 파악할 수 있게 하는 특징은?"
PRE-06-075,IN_SCOPE,0.739,0.739,테크니컬 커뮤니케이션 / 문서작성,형식,테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문,비즈니스 문서,비즈니스 문서,,"간결하게, 결정된다, 공식으로, 문서작성, 상세하게, 선택하는, 수신자를, 실무자용은, 원칙에서, 작성해야, 커뮤니케이션에서, 파악하는, 해당하는",비즈니스 커뮤니케이션에서 '목적 + 수신자 = (ㄱ) 결정'이라는 공식으로 적합한 문서 형식을 선택하는 원칙에서 (ㄱ)에 해당하는 것은?
PRE-06-076,IN_SCOPE,0.645,0.645,테크니컬 커뮤니케이션 / 프레젠테이션,본론,테크니컬 커뮤니케이션과 프로젝트 관리,프레젠테이션,프레젠테이션 자료 작성 기법,전체 자료 구성,전체 자료 구성,,"3단계로, 구성된다, 따라오기, 메시지를, 본론에서는, 커뮤니케이션, 프레젠테이션은",프레젠테이션 전체 자료 구성 원칙 '도입부 → (ㄱ) → 결론'에서 핵심 메시지 3~5개를 다루는 (ㄱ) 부분은?
PRE-06-077,IN_SCOPE,0.532,0.532,테크니컬 커뮤니케이션 / 문서작성,문제해결 능력,테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문제해결 기법,문제해결 능력,문제해결 능력,,"4가지를, ability, problem-solving, 갖춰져야, 구상하는, 때문이다, 문서작성, 문제해결에서, 발견하는, 사고력이다, 실행력이, 실행하는, 응용하는, 파악하는, 해결책을, 해결하지, 현장에서","비즈니스 문제해결에서 문제를 '발견하는 능력'과 '원인을 파악하는 능력', '해결책을 구상하는 능력', '실행하는 능력'의 4가지를 종합한 개념은?"
PRE-06-078,IN_SCOPE,0.395,0.395,테크니컬 커뮤니케이션 / 이메일,목적,테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문,이메일 작성 방법,이메일 작성 방법,,"명시해야, 비효율적이다, 수신자에게, 안녕하세요, 요청드립니다, 이메일에서",비즈니스 이메일에서 첫 문장의 역할은 무엇을 밝히는 것인가?
PRE-06-079,IN_SCOPE,0.346,0.294,테크니컬 커뮤니케이션 / 보고서,인수 테스트,소프트웨어 개발,품질 & 요구사항,테스팅 개념 및 프로세스,테스팅 유형,테스트 설계서,01,"acceptance, test, 가능하다, 검증하는, 만족하는지, 사용자가, 수행한다, 시스템이, 요구사항과, 요구사항을, 이해관계자, 충족하는지, 커뮤니케이션, 통과해야, 확인하며",프로젝트 이해관계자(발주자)가 완성된 시스템이 자신의 요구사항을 충족하는지 최종 검증하는 테스트 유형은?
PRE-06-080,IN_SCOPE,0.339,0.339,테크니컬 커뮤니케이션 / 문서작성,리뷰 (Review),테크니컬 커뮤니케이션과 프로젝트 관리,테크니컬 문서 작성,테크니컬 문서 개념과 종류,테크니컬 문서작성 시 유의사항,테크니컬 문서작성 시 유의사항,,"review, 유의사항은, 작성자가, 전문가가, 전문용어, 점검해주는, 찾아주는, 커뮤니케이션","테크니컬 문서 작성 시 유의사항 중, 문서 배포 전 다른 사람이 내용을 점검해주는 검증 단계는?"
PRE-06-081,IN_SCOPE,0.353,0.353,테크니컬 커뮤니케이션 / 문서작성,Context (맥락),테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 커뮤니케이션 개념 및 요소,비즈니스 커뮤니케이션의 요소,비즈니스 커뮤니케이션의 요소,,"공유하지, 문서작성, 배경이다, 상황인지, 상황인지에, 여유로운, 이루어지는, 출발하자, 커뮤니케이션에서, 커뮤니케이션이, 해석되게","비즈니스 커뮤니케이션의 요소 중, 동일한 메시지도 상황에 따라 다르게 해석되게 만드는 배경 정보 요소의 영어 명칭은?"
PRE-06-082,IN_SCOPE,0.342,0.342,테크니컬 커뮤니케이션 / 보고서,요구사항 추적 매트릭스 (Requirement Traceability Matrix),테크니컬 커뮤니케이션과 프로젝트 관리,테크니컬 문서 작성,테크니컬 문서 개념과 종류,테크니컬 문서의 종류,테크니컬 문서의 종류,,"누락이나, 다뤄졌는지, 단계에서, 매트릭스, 연결되는지를, 요구사항이, 추적하는, 커뮤니케이션, 케이스와, 포함되며, 필수적인","테크니컬 문서 유형 중, 프로젝트 관리 기술 문서에 포함되며 각 요구사항이 설계·구현·테스트 단계에서 어떻게 다뤄졌는지 추적하는 표(Matrix)의 명칭은?"
PRE-06-083,IN_SCOPE,0.321,0.321,테크니컬 커뮤니케이션 / 문서작성,피라미드 원칙 (Pyramid Principle),테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문제해결 기법,논리적 사고기법,논리적 사고기법,,"barbara, minto, principle, pyramid, 계층적으로, 문서작성, 방법론이다, 배치하는, 보고서나, 사고기법에서, 원칙으로, 지지하는, 체계화한, 최상단에, 프레젠테이션에서, 핵심으로","논리적 사고기법에서 피라미드 원칙의 핵심으로, 보고서나 프레젠테이션에서 '결론을 먼저 말하고 근거를 아래에 쌓는' 문서 구조는?"
PRE-06-084,IN_SCOPE,0.401,0.401,테크니컬 커뮤니케이션 / 프레젠테이션,열린 자세,테크니컬 커뮤니케이션과 프로젝트 관리,프레젠테이션,프레젠테이션 실행 방법,바디랭귀지의 효과적인 활용,바디랭귀지의 효과적인 활용,,"open, posture, 기본적인, 물러서기, 바디랭귀지다, 방어적인, 소통에서, 자신감과, 전달하는, 전달하며, 청중에게, 친밀감을, 커뮤니케이션","효과적인 바디랭귀지 5가지(눈 맞춤, 열린 자세, 제스처, 이동, 표정) 중, 팔짱을 끼거나 방어적인 자세를 피하고 긍정적 신호를 전달하는 자세는?"
PRE-06-085,IN_SCOPE,0.609,0.609,테크니컬 커뮤니케이션 / 협상,근거,테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문제해결 기법,논리적 설명과 설득방법,논리적 설명과 설득방법,,"결론으로, 넘어가면, 뒷받침하는, 뒷받침해야, 설득력이, 커뮤니케이션에서, 해당하는",비즈니스 커뮤니케이션에서 논리적 설득의 핵심 3단계 '주장 → (ㄱ) → 결론'에서 주장을 뒷받침하는 (ㄱ)에 해당하는 요소는?
PRE-06-086,IN_SCOPE,0.268,0.268,테크니컬 커뮤니케이션 / 프레젠테이션,7개,테크니컬 커뮤니케이션과 프로젝트 관리,프레젠테이션,프레젠테이션 구상 및 준비절차,발표 자료 작성,발표 자료 작성,,"권장하는, 끌어당겨, 슬라이드로, 심리학의, 연관된다, 원칙이다, 자료에서, 전달하는, 집중하지, 커뮤니케이션, 키워드만, 텍스트는, 표시하고",발표 자료에서 슬라이드 한 장에 담을 수 있는 핵심 단어(키워드)의 권장 최대 개수는?
PRE-06-087,IN_SCOPE,0.603,0.603,테크니컬 커뮤니케이션 / 보고서,설계서,테크니컬 커뮤니케이션과 프로젝트 관리,테크니컬 문서 작성,테크니컬 문서 개념과 종류,테크니컬 문서의 종류,테크니컬 문서의 종류,,"구체화하는, 명세서에서, 바탕으로, 설계서는, 작성되며, 커뮤니케이션, 포함하는, 흐름에서","SW 개발 프로젝트 문서 흐름에서 요구사항 명세서 다음에 작성되며, 시스템 아키텍처·DB·UI·API 설계를 포함하는 문서는?"
PRE-06-088,IN_SCOPE,0.580,0.580,테크니컬 커뮤니케이션 / 프레젠테이션,내용 구성 (전체 자료 구성),테크니컬 커뮤니케이션과 프로젝트 관리,프레젠테이션,프레젠테이션 자료 작성 기법,전체 자료 구성,전체 자료 구성,,"구조화하는, 단계에서는, 설계한다, 자연스럽다, 커뮤니케이션","프레젠테이션 준비 단계 중, 목차(Outline)를 먼저 만들어 도입부·본론·결론의 전체 흐름을 구조화하는 단계는?"
PRE-06-089,IN_SCOPE,0.415,0.415,테크니컬 커뮤니케이션 / 문서작성,랜덤 워드 (Random Word),테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문제해결 기법,창의적 사고기법,창의적 사고기법,,"가리키는, 기법으로, 도출한다, 문서작성, 사고기법으로, 설명에서, 연결에서, 연결하여, 유도하는, 활용한다","다음 설명에서 가리키는 기법의 명칭을 쓰시오. '랜덤 워드(Random Word)를 고안한 에드워드 드 보노 교수가 만든 창의적 아이디어 기법으로, 독특한 아이디어가 나올 때까지 무작위로 선택한 단어를 현재 과제와 강제로 연결하여 새로운 발상을 유도하는 기법'"
PRE-06-090,IN_SCOPE,0.659,0.659,테크니컬 커뮤니케이션 / 문서작성,분량·형식·깊이 (수준),테크니컬 커뮤니케이션과 프로젝트 관리,비즈니스 커뮤니케이션,비즈니스 문,비즈니스 문서,비즈니스 문서,,"간결하게, 떨어진다, 문서작성, 보고용은, 분석하지, 상세하게, 수신자를, 수신자에, 실무자용은, 작성한다, 차이점은","비즈니스 문서를 목적(설득/보고/기록/안내)과 수신자(내부/외부)의 두 축으로 분류할 때, 같은 내용이라도 CEO 보고용 문서와 실무자용 문서의 주요 차이점은 무엇인가?"
PRE-06-091,IN_SCOPE,0.416,0.416,프로젝트 관리 / PMBOK,PMBOK,테크니컬 커뮤니케이션과 프로젝트 관리,프로젝트 관리 기초,프로젝트 조직구조와 역할,프로젝트관리 영역,프로젝트관리 영역,,"topcit, 기반으로, 방법론을, 시험에서, 있습니다, 정의하고, 지침서의, 지침서입니다, 체계화하고, 체계화한, 틀입니다, 프로세스","PMI(Project Management Institute)가 프로젝트 관리 지식을 체계화한 표준 문서로, 프로젝트 관리 10개 지식 영역을 정의하고 있는 이 지침서의 약자는?"
PRE-06-092,IN_SCOPE,0.459,0.459,프로젝트 관리 / PMBOK,자원관리,테크니컬 커뮤니케이션과 프로젝트 관리,프로젝트 관리 기초,프로젝트 조직구조와 역할,프로젝트관리 영역,프로젝트관리 영역,,"resource, 가리킵니다, 순서대로, 영역명은, 이어지는, 이해관계자입니다, 자원관리, 자원관리에서는, 해당하는, 활동입니다","PMBOK의 10개 지식 영역을 순서대로 열거할 때, '통합·범위·일정·원가·품질' 다음에 이어지는 5개 영역을 묶어 부르는 한국어 약식 암기어 (자소리조이)에서 '자'에 해당하는 영역명은?"
PRE-06-093,IN_SCOPE,0.388,0.388,프로젝트 관리 / PMBOK,착수,테크니컬 커뮤니케이션과 프로젝트 관리,프로젝트 관리 기초,프로젝트 조직구조와 역할,프로젝트 기획 및 착수,프로젝트 기획 및 착수,,"closing, controlling, executing, initiating, monitoring, planning, pmbok, project, 관리자를, 단계에서, 모니터링, 순입니다, 승인하고, 임명되어, 임명하는, 작성되고, 프로세스, 프로젝트가",PMBOK 5개 프로세스 그룹 중 프로젝트 헌장을 공식 승인하고 프로젝트 관리자를 임명하는 첫 번째 프로세스 그룹은?
